n_other,n_self,cutoff_word_global_lm,k_other,k_self,lambda_local,fscore
1,1,7,0.75,0.25,0.05,0.8575062079432879
1,2,9,0.6,0.6,0.05,0.8575042711972044
2,2,3,0.15,1.0,0.05,0.8575040318433726
1,2,9,0.95,0.95,0.05,0.8575036992585228
1,2,1,0.35,0.45,0.05,0.8575036357980028
1,1,10,0.5,0.45,0.1,0.8575033553579127
1,2,1,0.2,0.5,0.05,0.8575030799905041
1,2,1,0.9,0.9,0.05,0.8575022906553641
1,1,1,0.45,0.05,0.1,0.8575015734801468
1,1,8,0.3,0.25,0.1,0.8575005296361924
1,1,5,0.3,0.45,0.05,0.8575002171563056
1,1,10,1.0,0.35,0.1,0.8574996078494319
1,1,7,0.5,0.45,0.1,0.8574992624347189
1,1,4,0.6,0.35,0.05,0.8574991598156213
1,1,4,0.7,0.45,0.05,0.8574985831899407
2,2,4,0.15,0.55,0.1,0.8574965062269381
1,1,10,0.7,0.45,0.15,0.8574946480187281
1,1,10,0.75,0.45,0.15,0.8574946480187281
1,1,6,0.6,0.4,0.05,0.8574945575756472
1,1,7,0.85,0.25,0.05,0.8574945056584123
1,2,6,0.45,0.5,0.05,0.8574939644163165
1,2,2,0.3,0.25,0.1,0.8574927464927863
1,2,5,0.5,0.4,0.05,0.8574922612288389
1,1,6,0.65,0.25,0.05,0.8574907748102943
1,2,5,0.55,0.45,0.1,0.8574903020630282
1,2,3,0.55,1.0,0.05,0.8574901512974835
1,1,8,0.3,0.35,0.1,0.8574898301443629
1,2,8,0.55,0.6,0.05,0.8574895724379694
1,2,2,0.5,0.3,0.15,0.8574881234365052
1,2,1,0.25,0.35,0.15,0.8574880478603084
1,1,9,0.45,0.4,0.1,0.8574870814659658
1,2,2,1.0,0.6,0.05,0.8574869113343924
2,1,10,0.3,0.1,0.1,0.8574860012899505
1,2,9,1.0,0.9,0.05,0.8574857942200209
1,1,6,0.2,0.2,0.05,0.8574856094875865
1,1,10,0.8,0.4,0.2,0.8574854220233928
1,2,2,0.3,0.4,0.05,0.8574853203080535
1,2,5,0.8,0.55,0.05,0.857485060705917
1,2,6,0.8,0.5,0.05,0.8574850348892193
1,2,4,0.35,0.25,0.2,0.8574846747596278
1,2,6,0.5,0.8,0.05,0.8574846548958137
1,1,8,0.5,0.4,0.1,0.8574842632992645
1,2,1,0.4,0.45,0.05,0.8574834341262033
1,1,7,0.85,0.5,0.1,0.8574813130577541
1,1,4,0.65,0.45,0.05,0.8574811256998799
1,1,6,0.1,0.3,0.05,0.8574807740793824
1,1,8,0.65,0.45,0.1,0.8574806241499436
2,1,10,1.0,0.15,0.15,0.8574794083088623
1,2,4,0.85,0.85,0.05,0.8574783539301029
1,1,10,0.35,0.2,0.05,0.8574780821897965
1,2,2,0.45,0.6,0.05,0.8574778542021976
1,2,2,0.85,1.0,0.05,0.8574777192199988
2,2,2,0.05,0.4,0.05,0.8574766801296299
1,1,5,0.8,0.3,0.1,0.8574766086870393
1,1,7,0.5,0.5,0.05,0.8574760280691605
1,2,6,0.4,0.45,0.1,0.8574757434606175
2,1,6,0.3,0.15,0.2,0.8574753491807022
1,2,2,0.9,0.85,0.05,0.8574748902750208
1,2,6,0.35,0.55,0.05,0.8574740668541763
1,2,2,0.85,0.9,0.05,0.8574739542748565
1,1,5,0.7,0.2,0.05,0.8574735438130476
1,2,3,0.25,0.45,0.05,0.8574732498865639
1,2,7,0.95,1.0,0.05,0.8574731898443417
1,1,7,0.45,0.45,0.1,0.8574729350474699
1,1,5,0.8,0.55,0.05,0.8574727424458449
1,2,6,0.5,0.55,0.05,0.8574721721742328
1,2,7,0.5,0.5,0.05,0.8574718097271999
1,2,2,0.45,0.3,0.15,0.857471486633144
1,1,7,0.2,0.1,0.05,0.8574705437522337
1,2,7,0.6,0.45,0.05,0.8574703791554777
1,2,5,0.65,0.75,0.05,0.8574694219724596
1,1,6,0.5,0.3,0.05,0.8574688607811567
2,1,6,0.9,0.05,0.2,0.857468771056686
2,2,1,0.1,0.45,0.05,0.857467455713849
2,2,3,0.4,0.75,0.05,0.8574669360991525
1,1,3,0.5,0.1,0.05,0.8574666573894326
2,1,2,0.95,0.05,0.15,0.8574660836695391
1,1,6,0.5,0.65,0.05,0.8574659444633514
1,1,9,0.8,0.45,0.15,0.8574658762212666
1,2,2,0.35,0.5,0.05,0.8574648521471301
1,2,9,0.95,0.9,0.05,0.8574632324371467
1,2,2,0.35,0.4,0.1,0.8574620627784422
1,1,6,0.25,0.4,0.05,0.857461879454605
1,2,4,0.05,0.65,0.05,0.8574614346743233
1,1,3,0.25,0.2,0.05,0.8574602663864972
1,1,10,0.9,0.4,0.15,0.8574599183520338
1,1,9,0.3,0.3,0.1,0.8574594028998263
1,2,4,0.15,0.5,0.05,0.8574588703904189
1,2,9,1.0,0.95,0.05,0.8574579006294822
2,1,5,0.2,0.1,0.2,0.8574578370710609
1,1,10,0.4,0.3,0.15,0.8574572350074909
2,1,7,0.3,0.15,0.2,0.8574566479077665
1,2,1,0.95,0.9,0.05,0.8574564364325038
1,2,1,1.0,0.9,0.05,0.8574564364325038
1,1,7,0.25,0.2,0.1,0.8574558350163984
1,2,10,0.75,0.9,0.05,0.8574549446061103
1,2,2,0.5,0.65,0.05,0.8574547895825794
1,1,7,0.7,0.3,0.05,0.8574539514328988
1,1,10,0.85,0.45,0.15,0.8574535808827058
2,2,1,0.15,0.2,0.15,0.8574534993397399
1,2,3,0.45,0.4,0.05,0.8574533746370789
1,2,7,0.5,0.4,0.1,0.8574524293839498
2,2,2,0.15,0.15,0.4,0.8574520699418826
1,1,4,0.65,0.35,0.05,0.8574517941157536
1,2,1,0.15,0.25,0.1,0.8574498700695384
1,1,8,0.75,0.45,0.1,0.8574477280452838
2,1,10,0.5,0.1,0.25,0.8574469178371523
1,1,8,0.65,0.05,0.05,0.857446433485211
1,2,10,0.7,0.85,0.05,0.8574464192030369
1,2,10,0.7,0.9,0.05,0.8574464192030369
2,1,10,1.0,0.35,0.25,0.8574455054571221
1,2,2,0.25,0.2,0.15,0.8574450358500209
1,1,7,0.2,0.15,0.1,0.8574435757116916
1,2,1,0.3,0.7,0.05,0.8574427478717931
1,1,4,0.25,0.35,0.05,0.8574423483117312
1,2,1,0.8,0.35,0.2,0.8574419979808929
1,2,4,0.25,0.25,0.05,0.857441384397439
1,2,9,0.1,0.4,0.05,0.857441169377467
2,1,3,0.9,0.15,0.1,0.857440642783627
1,1,9,0.6,0.45,0.1,0.8574402611182184
2,1,4,0.1,0.05,0.15,0.8574398753784932
1,2,2,0.25,0.55,0.05,0.8574384570886399
1,2,1,0.4,0.3,0.15,0.8574381429310522
2,1,4,0.4,0.15,0.3,0.8574371899527627
1,2,9,0.6,0.55,0.05,0.8574365460134131
2,2,3,0.1,0.9,0.05,0.8574364844654525
1,1,5,0.25,0.25,0.05,0.8574352076686257
1,2,2,0.25,0.8,0.05,0.8574348805621735
2,2,6,0.3,0.75,0.1,0.8574341191273039
1,2,7,0.9,0.9,0.05,0.8574338647452483
1,2,7,0.95,0.95,0.05,0.8574338647452483
1,2,1,0.4,0.8,0.05,0.857432636405546
1,2,4,0.35,0.3,0.05,0.8574323624896831
1,2,4,0.4,0.35,0.05,0.8574323624896831
1,2,3,0.25,0.3,0.05,0.8574322045569306
2,2,4,0.1,0.3,0.1,0.8574316056928227
2,1,4,0.2,0.2,0.1,0.8574302385340032
1,1,8,0.6,0.05,0.05,0.8574297739457802
1,2,2,0.3,0.6,0.05,0.8574287833845781
1,1,7,0.8,0.5,0.1,0.8574284915603291
1,1,8,0.7,0.4,0.1,0.8574273876308318
2,1,10,0.85,0.15,0.1,0.8574271161474202
1,2,8,0.95,0.5,0.05,0.8574268169387856
1,1,6,0.2,0.35,0.05,0.8574242429244116
1,2,2,0.9,1.0,0.05,0.8574241177540972
1,2,2,0.95,1.0,0.05,0.8574241177540972
1,2,2,1.0,1.0,0.05,0.8574241177540972
1,1,10,0.65,0.2,0.05,0.8574239902077982
1,1,10,0.7,0.2,0.05,0.8574239902077982
1,1,10,0.8,0.45,0.15,0.8574231983909067
1,1,6,0.2,0.45,0.05,0.857423039113313
1,1,7,0.3,0.55,0.05,0.8574223868493454
1,1,8,0.7,0.05,0.05,0.8574216723711151
1,2,10,0.65,0.85,0.05,0.8574214611678748
1,2,10,0.65,0.9,0.05,0.8574214611678748
1,2,6,0.25,0.45,0.05,0.8574214381481647
2,2,6,0.15,0.9,0.05,0.8574212932321793
2,2,6,0.15,0.95,0.05,0.8574205981774429
1,1,4,0.75,0.2,0.05,0.8574196210971606
1,2,10,0.7,0.45,0.05,0.8574195490553324
1,1,10,0.3,0.35,0.1,0.8574191149755569
2,2,4,0.3,0.95,0.1,0.8574183549953085
1,2,5,0.2,0.9,0.05,0.8574182175425795
1,2,9,0.75,0.85,0.05,0.8574176794069326
1,2,10,0.85,0.95,0.05,0.857417644956786
2,2,5,0.3,0.85,0.05,0.8574175803269212
1,2,2,0.4,0.85,0.05,0.8574163949176411
1,1,6,0.3,0.3,0.1,0.8574144588903246
1,2,2,0.2,0.15,0.25,0.8574144204647013
1,2,7,0.4,0.5,0.1,0.8574143535085856
1,1,7,0.75,0.45,0.1,0.8574139891774015
1,2,2,0.4,0.3,0.15,0.8574120449075572
1,1,5,0.2,0.25,0.05,0.857411201198952
1,2,10,0.1,0.35,0.05,0.8574110968868013
1,2,6,0.7,0.5,0.05,0.8574106985405017
1,1,9,0.75,0.05,0.05,0.857410022400188
1,2,6,0.4,0.6,0.05,0.8574088515609883
2,1,10,0.5,0.25,0.2,0.8574085271132931
1,2,6,0.4,0.55,0.05,0.8574084683636752
1,2,6,0.6,0.8,0.05,0.8574083840349864
1,1,7,0.25,0.3,0.1,0.8574072174278976
1,1,7,0.65,0.7,0.05,0.8574069971510514
2,2,3,0.4,0.65,0.1,0.8574066194949569
1,1,4,0.6,0.4,0.05,0.8574064095619909
1,2,2,0.7,0.85,0.05,0.8574059489736067
1,2,7,0.65,0.45,0.05,0.8574055186881754
1,1,7,0.2,0.2,0.05,0.8574037911792456
1,1,10,0.35,0.05,0.05,0.8574034237838893
1,1,7,0.9,0.5,0.1,0.8574034103991807
1,1,9,0.25,0.25,0.1,0.8574003734762007
1,1,7,0.3,0.35,0.1,0.8574003245850637
1,2,2,0.1,0.5,0.05,0.8574001062551392
1,2,6,0.2,0.3,0.1,0.8573995269482764
1,2,2,0.8,0.9,0.05,0.8573991875747506
2,1,7,0.75,0.05,0.25,0.8573959423354586
1,1,10,0.15,0.2,0.1,0.8573956248831193
1,2,9,0.1,0.5,0.05,0.8573948848689373
1,2,9,0.7,0.85,0.05,0.8573927213717705
1,2,9,0.75,0.9,0.05,0.8573927213717705
1,1,9,0.8,0.2,0.1,0.857390905314208
1,2,6,0.45,0.45,0.05,0.8573903390752778
1,2,2,0.4,0.75,0.05,0.8573893153794602
1,2,2,0.9,0.9,0.05,0.8573890352079265
1,2,2,0.95,0.9,0.05,0.8573890352079265
1,1,9,0.7,0.2,0.1,0.8573882568962867
1,1,4,0.35,0.15,0.1,0.8573872078291415
2,1,6,0.05,0.05,0.05,0.8573861733177564
1,1,7,0.9,0.3,0.15,0.857385026192003
1,2,5,0.75,0.8,0.05,0.8573845029055295
2,1,9,0.85,0.05,0.25,0.8573822795739036
1,1,7,0.55,0.3,0.1,0.8573815730472223
1,2,2,0.75,0.9,0.05,0.8573801612180245
1,2,2,0.8,0.95,0.05,0.8573801612180245
2,1,10,0.1,0.1,0.05,0.8573766117401792
1,2,1,0.95,0.95,0.05,0.8573756535936872
1,2,5,0.35,0.4,0.1,0.8573756482412174
1,2,2,0.6,0.4,0.1,0.8573756298716625
1,1,8,0.65,0.35,0.15,0.8573756004235961
1,1,6,0.4,0.6,0.05,0.8573753869236558
1,1,6,0.45,0.6,0.05,0.8573753869236558
1,1,10,0.85,0.4,0.2,0.8573734859169443
1,2,5,0.65,0.5,0.1,0.8573731033842512
2,1,8,0.7,0.1,0.2,0.8573730846005893
2,1,6,0.5,0.3,0.2,0.857372188558772
1,1,7,0.5,0.05,0.05,0.857370729500217
1,1,1,0.65,0.1,0.1,0.8573694063597773
1,2,5,0.35,0.35,0.1,0.8573690602831505
2,1,3,0.85,0.1,0.05,0.857368689103476
1,1,3,0.6,0.1,0.1,0.8573685353179945
2,2,1,0.25,0.25,0.3,0.8573679007256051
1,2,5,0.15,0.4,0.05,0.8573665703278859
2,2,2,0.2,0.75,0.05,0.857366208867038
1,2,2,0.2,0.2,0.1,0.8573660035535425
1,1,9,0.15,0.2,0.1,0.8573657185906151
1,1,7,0.85,0.4,0.1,0.8573650717344735
1,1,7,0.9,0.4,0.1,0.8573650717344735
1,2,6,0.4,0.45,0.05,0.8573613282695428
2,2,3,0.4,0.7,0.05,0.8573595480961985
1,1,6,0.35,0.25,0.1,0.8573595204089798
1,2,5,0.05,0.2,0.05,0.8573593482429323
1,2,2,0.7,0.9,0.05,0.8573593188884104
1,1,8,0.55,0.4,0.1,0.8573581503230566
1,1,7,0.7,0.45,0.1,0.8573570244619224
1,1,7,0.55,0.05,0.05,0.8573563052810255
1,1,8,0.6,0.4,0.1,0.8573562867500283
1,2,8,0.5,0.55,0.1,0.857356005082175
1,2,10,0.85,0.7,0.05,0.8573558082837393
1,1,7,0.75,0.35,0.1,0.8573548639399073
1,2,2,0.5,0.6,0.05,0.8573540400860306
2,1,10,0.95,0.3,0.2,0.857353862302379
1,2,10,0.85,0.5,0.05,0.8573534694033526
1,2,5,0.6,0.85,0.05,0.8573527559816768
1,2,10,0.9,0.8,0.05,0.8573522279042189
1,2,2,0.25,0.65,0.05,0.8573521269600458
1,2,5,0.9,0.55,0.05,0.8573517384501196
1,2,5,0.9,0.6,0.05,0.8573517384501196
1,2,5,0.95,0.6,0.05,0.8573517384501196
1,2,7,1.0,0.85,0.05,0.8573513620213562
1,2,5,0.3,0.5,0.05,0.8573510179096433
1,2,1,0.6,0.35,0.15,0.8573508087862914
1,2,1,0.4,0.25,0.15,0.8573501505092798
1,1,10,0.85,0.55,0.15,0.8573489158693349
1,2,10,0.9,0.75,0.05,0.8573487393293019
2,1,6,0.2,0.2,0.1,0.8573481151396616
2,2,3,0.35,0.55,0.05,0.8573479936161333
1,1,9,0.35,0.05,0.05,0.8573475882611937
1,1,7,0.6,0.75,0.05,0.8573454683525922
1,2,2,0.45,0.55,0.05,0.8573454609714177
1,1,7,1.0,0.4,0.1,0.8573445416362785
1,2,1,0.55,0.35,0.15,0.8573442032613644
1,1,8,0.95,0.5,0.1,0.8573439890315828
1,2,6,0.85,0.55,0.05,0.8573439796995738
2,2,4,0.2,1.0,0.05,0.8573433906206898
1,2,7,0.1,0.5,0.1,0.8573424402095254
1,2,8,0.65,0.45,0.05,0.8573423555003874
1,2,4,0.25,0.45,0.05,0.8573413093288516
1,2,8,0.55,0.55,0.05,0.8573411082498257
1,1,4,0.55,0.4,0.05,0.8573402053158823
1,2,10,0.1,0.55,0.05,0.8573391604354649
1,2,2,0.45,0.25,0.15,0.8573390259580506
2,2,4,0.2,0.55,0.05,0.8573389332930615
1,2,1,0.55,1.0,0.05,0.8573389308008802
1,2,10,0.65,0.45,0.05,0.8573389289305285
2,1,9,0.3,0.2,0.15,0.8573388673052638
2,1,9,0.35,0.2,0.15,0.8573385448558863
1,1,9,0.5,0.35,0.15,0.8573378573506796
1,1,4,0.25,0.15,0.15,0.857336791148518
1,2,4,0.25,0.4,0.05,0.8573358810809512
1,1,8,0.8,0.3,0.15,0.8573358800044245
1,1,2,0.65,0.1,0.1,0.8573349368621513
1,1,9,0.15,0.15,0.15,0.8573344953388
1,2,2,0.35,0.3,0.1,0.8573337990785531
1,2,1,0.25,0.65,0.05,0.8573337356488838
1,2,3,0.35,0.35,0.05,0.8573335430384244
1,1,7,0.05,0.1,0.1,0.8573329926052831
1,2,2,0.4,0.55,0.05,0.8573326721947703
1,1,9,0.45,0.5,0.1,0.857332482658802
1,2,2,0.2,0.85,0.05,0.8573320839505012
1,1,3,0.8,0.3,0.1,0.8573317787947632
1,2,6,0.5,0.75,0.05,0.8573312159969859
1,2,6,0.55,0.8,0.05,0.8573312159969859
2,1,9,0.85,0.15,0.15,0.8573310643601416
1,1,6,0.1,0.1,0.05,0.8573293761471434
1,2,9,0.25,0.7,0.05,0.8573289341390125
1,1,10,0.4,0.35,0.1,0.8573289163487586
1,1,8,0.2,0.2,0.05,0.8573282271371063
1,2,6,0.55,0.9,0.05,0.8573281339222184
1,1,10,0.3,0.45,0.1,0.8573263320816942
1,2,5,0.3,0.3,0.05,0.8573261748111872
1,2,5,0.6,0.95,0.05,0.8573257838953457
1,2,4,0.05,0.1,0.2,0.8573251314268858
1,2,7,0.25,0.4,0.1,0.8573236327428884
1,1,8,1.0,0.5,0.1,0.8573233409290932
1,1,9,0.3,0.35,0.1,0.8573232445815336
2,2,7,0.4,0.8,0.05,0.8573214932758126
1,2,7,0.7,0.45,0.05,0.8573205996212453
1,2,6,0.5,0.4,0.1,0.8573203299666176
1,2,9,0.65,0.45,0.05,0.8573202100971853
1,2,9,0.7,0.45,0.05,0.8573202100971853
1,2,1,0.05,0.35,0.05,0.8573194059684113
1,1,10,0.6,0.15,0.05,0.8573191817840645
1,2,9,0.55,0.9,0.05,0.8573182127614697
2,2,6,0.25,0.95,0.1,0.8573180487618443
1,2,6,0.25,0.4,0.05,0.8573178304478832
2,2,1,0.15,0.5,0.1,0.8573177478347958
2,1,2,0.9,0.1,0.1,0.8573165249895285
2,2,1,0.3,0.4,0.1,0.8573157148106397
1,2,6,0.9,0.65,0.05,0.8573155417168891
2,2,4,0.4,0.9,0.05,0.8573146800950946
2,2,1,0.25,0.4,0.05,0.8573146344494
2,2,6,0.05,0.2,0.05,0.8573143773182769
1,1,8,0.9,0.5,0.1,0.8573136065397835
1,1,6,0.6,0.05,0.05,0.857313080877667
2,2,4,0.2,0.75,0.05,0.8573128389126458
2,1,8,0.95,0.15,0.1,0.8573128307487663
1,1,7,0.7,0.35,0.1,0.8573122506307846
1,2,2,0.3,0.9,0.05,0.857310891257516
1,1,8,0.25,0.25,0.1,0.8573106977821133
1,1,3,0.1,0.05,0.1,0.8573106537817636
1,2,1,0.5,0.25,0.2,0.8573102471615629
1,2,7,0.35,0.45,0.1,0.8573100990576238
1,2,1,0.65,0.35,0.15,0.8573092555606812
1,2,6,0.9,0.5,0.05,0.8573086909791332
1,2,6,0.2,0.45,0.05,0.8573082252779656
1,2,2,0.4,0.35,0.05,0.857308176665195
1,1,7,0.95,0.4,0.15,0.8573080278809597
2,1,3,0.4,0.05,0.2,0.8573069197614895
1,2,4,0.1,0.9,0.05,0.857306875697039
2,2,2,0.05,0.45,0.05,0.8573062685054958
2,2,3,0.05,0.25,0.05,0.8573062139829216
1,2,7,0.6,0.8,0.05,0.8573046922382632
2,2,7,0.2,0.4,0.1,0.8573036501264993
1,2,6,0.65,0.45,0.1,0.8573035544604578
1,2,10,0.8,0.55,0.05,0.8573034219512766
1,2,9,0.15,0.45,0.05,0.8573031454148311
2,1,10,0.45,0.15,0.15,0.8573015571155421
1,2,10,0.85,0.65,0.05,0.857301125541077
1,2,10,0.9,0.7,0.05,0.857301125541077
1,1,4,1.0,0.35,0.05,0.8573008044919812
1,2,3,0.3,0.75,0.05,0.8573002120553787
1,1,8,0.75,0.3,0.15,0.8572991242022943
1,2,1,0.4,0.35,0.05,0.8572986743504466
1,2,6,0.55,0.85,0.05,0.8572967721316535
2,1,9,1.0,0.2,0.1,0.8572959174520723
1,2,6,0.2,0.8,0.05,0.8572955637219781
1,2,9,0.25,0.75,0.05,0.8572950345881339
1,2,2,0.55,0.3,0.25,0.8572939120712026
1,2,4,0.25,0.7,0.05,0.8572938806271659
1,1,10,0.65,0.4,0.15,0.857293719678086
1,1,2,0.95,0.1,0.1,0.857293596792478
2,1,8,0.3,0.2,0.2,0.8572923481211795
1,2,6,0.45,0.65,0.05,0.8572909602288016
1,1,7,0.6,0.7,0.05,0.8572898557965376
1,1,7,0.65,0.45,0.1,0.8572893354790416
1,2,2,0.3,0.8,0.05,0.8572884643199091
1,1,1,1.0,0.1,0.1,0.8572874193812368
1,1,2,0.3,0.1,0.05,0.8572872944781978
1,1,9,0.6,0.4,0.1,0.8572870544715328
1,1,4,0.75,0.15,0.1,0.8572869120665751
1,1,6,0.95,0.75,0.05,0.8572863797317861
1,2,9,0.25,0.8,0.05,0.8572854862077499
1,1,7,0.95,0.4,0.1,0.857285118804685
1,1,7,0.9,0.3,0.1,0.8572850192713386
1,2,1,0.5,1.0,0.05,0.8572841698138556
1,2,6,0.3,0.7,0.15,0.8572841560787049
1,1,8,0.75,0.4,0.1,0.8572837757079349
1,2,7,0.7,0.95,0.05,0.8572830146054687
1,1,8,0.5,0.5,0.1,0.8572829114877053
2,2,6,0.3,1.0,0.1,0.8572815550500117
2,1,7,0.15,0.05,0.1,0.8572809426687389
1,2,6,0.85,0.5,0.05,0.8572807234811248
2,2,7,0.4,0.9,0.05,0.8572800849931851
1,1,9,0.65,0.2,0.05,0.8572797421836542
1,1,6,0.95,0.05,0.05,0.8572795062253891
1,1,6,0.45,0.35,0.1,0.857279318799054
1,1,6,1.0,0.75,0.05,0.8572791747283709
1,2,3,0.65,0.4,0.1,0.857278938831435
1,2,4,0.95,0.5,0.05,0.8572778579699672
1,2,10,0.85,1.0,0.05,0.8572777299518825
1,2,10,0.8,0.5,0.05,0.8572777190667328
1,2,9,0.1,0.35,0.05,0.8572763300598283
1,1,4,0.6,0.2,0.05,0.8572757342394881
2,1,10,0.3,0.15,0.1,0.8572751346395161
1,1,9,0.35,0.55,0.05,0.8572749388213777
1,1,8,0.6,0.25,0.05,0.8572742186749538
2,2,5,0.4,0.7,0.05,0.8572740393668596
1,2,2,0.4,0.45,0.05,0.8572739851900463
1,2,5,0.5,0.55,0.05,0.8572739564240346
2,2,7,0.35,1.0,0.05,0.8572734621827179
1,2,2,0.5,0.4,0.05,0.8572726342142659
1,2,2,0.95,0.5,0.1,0.8572712807128289
1,1,10,0.95,0.05,0.05,0.8572710777605684
1,1,4,0.1,0.1,0.05,0.8572709492362229
2,1,9,0.2,0.1,0.1,0.8572709245792345
2,1,1,0.9,0.05,0.2,0.8572705422745438
2,1,10,1.0,0.4,0.25,0.8572704460213947
1,1,2,0.9,0.15,0.1,0.8572702832019473
1,2,6,0.8,1.0,0.05,0.8572691368544569
2,1,9,0.85,0.15,0.1,0.8572685250312604
1,2,3,0.2,0.4,0.05,0.8572677138501206
1,2,1,0.8,0.35,0.15,0.8572676137935719
2,2,4,0.25,1.0,0.05,0.8572673940239621
1,1,6,0.4,0.25,0.1,0.8572666979906007
1,2,7,0.15,0.85,0.05,0.8572662478985772
2,2,2,0.2,0.45,0.1,0.8572660099768667
1,2,5,0.35,0.35,0.05,0.8572659796922935
1,2,1,0.9,0.45,0.1,0.8572650539416572
1,2,4,1.0,0.55,0.05,0.8572646566728475
1,2,4,0.15,0.95,0.05,0.8572645469227623
1,1,8,0.65,0.25,0.05,0.857264324532108
1,2,1,0.3,0.3,0.05,0.8572640097639717
1,2,6,0.9,0.55,0.05,0.8572638797850806
1,2,6,0.95,0.55,0.05,0.8572638797850806
1,1,3,1.0,0.35,0.1,0.8572638387065563
1,1,5,0.6,0.35,0.05,0.8572636206616396
1,2,7,0.1,0.25,0.1,0.8572624679985623
1,2,1,0.25,0.15,0.3,0.8572616046798649
1,2,1,0.55,0.4,0.05,0.857259988330474
1,2,6,0.95,0.5,0.05,0.8572593481650844
1,2,5,0.55,0.5,0.05,0.857259214141493
1,1,8,0.55,0.5,0.1,0.8572591108725965
1,2,4,0.15,1.0,0.05,0.8572575237520589
1,2,2,0.85,0.5,0.15,0.857256581020639
1,1,9,0.35,0.6,0.05,0.8572565808544333
1,2,1,0.2,0.3,0.1,0.8572557667536421
1,1,3,0.9,0.15,0.1,0.8572554196041626
2,1,7,0.1,0.1,0.1,0.8572550246498903
2,2,7,0.35,0.9,0.1,0.85725256315724
2,2,2,0.05,0.8,0.05,0.8572524125412047
1,2,3,0.35,0.8,0.05,0.857252252280888
1,1,7,0.8,0.35,0.1,0.8572521936255143
2,1,10,0.8,0.15,0.1,0.8572509858112595
2,2,6,0.2,0.7,0.1,0.8572506155552597
1,1,6,0.45,0.35,0.05,0.8572503535139135
1,1,7,0.5,0.7,0.05,0.8572502567984506
1,2,3,0.2,0.85,0.05,0.8572497197961708
1,2,3,0.2,0.9,0.05,0.8572497197961708
1,2,2,0.85,0.95,0.05,0.8572493879282341
1,2,2,0.25,0.75,0.05,0.8572489322850683
1,2,9,0.05,0.25,0.1,0.8572489068898653
2,1,5,0.5,0.05,0.15,0.8572487926563468
1,2,5,0.25,0.5,0.05,0.8572477759694593
2,1,6,0.8,0.05,0.15,0.8572469568804607
1,1,5,0.5,0.25,0.1,0.8572465833450409
1,2,1,0.95,0.45,0.1,0.8572464096189064
1,2,1,1.0,0.45,0.1,0.8572464096189064
1,2,6,0.6,0.85,0.05,0.8572462969300558
1,1,7,0.25,0.25,0.1,0.8572455758544357
2,2,2,0.15,0.45,0.05,0.8572439909147109
1,2,7,0.2,0.5,0.05,0.8572434964494794
1,2,5,0.6,0.55,0.05,0.857242808118895
1,2,2,0.35,0.4,0.05,0.8572419922075827
2,1,8,0.8,0.1,0.15,0.8572416463679954
1,1,3,0.75,0.2,0.15,0.8572413437789985
1,2,6,0.5,0.9,0.05,0.8572400852896852
1,2,6,0.2,0.7,0.05,0.857238037707268
2,1,7,0.95,0.05,0.25,0.8572378317236737
2,1,4,1.0,0.1,0.1,0.8572378234599345
1,1,10,0.7,0.3,0.05,0.8572373350823013
2,2,6,0.1,0.4,0.05,0.8572368359871229
1,2,1,0.25,0.45,0.05,0.857236462552344
2,1,1,1.0,0.05,0.2,0.8572357329149674
1,2,8,0.15,0.4,0.1,0.8572352327374594
1,1,4,0.7,0.15,0.05,0.8572343661191251
2,1,10,0.95,0.1,0.2,0.8572336451852234
1,2,2,0.05,0.25,0.05,0.8572330626544583
1,2,1,0.15,0.4,0.05,0.8572327797881311
1,2,7,0.55,0.45,0.05,0.8572308594550201
1,2,3,0.25,0.65,0.05,0.857230561670704
1,2,3,0.3,0.7,0.05,0.857230561670704
1,1,5,0.4,0.3,0.1,0.8572305491695399
2,1,8,0.15,0.05,0.1,0.8572291036185039
1,1,4,0.7,0.2,0.05,0.8572290903803141
1,2,8,0.15,0.55,0.05,0.8572290871480013
1,1,7,0.45,0.7,0.05,0.8572283129387016
1,2,5,0.25,0.45,0.05,0.8572283012670325
2,2,2,0.15,0.35,0.1,0.8572276909484471
1,1,3,0.95,0.15,0.1,0.857227456746011
1,2,9,0.6,0.85,0.05,0.8572264688919963
1,2,9,0.65,0.9,0.05,0.8572264688919963
1,1,5,0.85,0.3,0.1,0.8572261909993211
1,1,9,0.15,0.05,0.05,0.857226061445525
1,2,10,0.75,0.5,0.05,0.857224368588477
1,2,5,0.75,0.95,0.05,0.8572241956231358
2,1,8,0.35,0.3,0.15,0.8572233111909057
1,2,1,0.65,0.45,0.1,0.8572230988179024
1,2,3,0.15,0.3,0.05,0.8572226096122956
2,1,4,0.3,0.1,0.25,0.8572219695138653
1,2,3,0.2,0.6,0.05,0.8572215436239867
2,2,7,0.4,1.0,0.05,0.8572207989662491
1,1,5,0.6,0.05,0.05,0.8572205480982059
1,1,7,0.45,0.55,0.05,0.8572194623250801
2,1,10,0.3,0.2,0.05,0.8572188476604333
2,1,3,0.75,0.1,0.1,0.857218337061212
1,2,4,0.65,0.6,0.05,0.8572181448754733
1,1,7,0.4,0.55,0.05,0.8572177166286927
1,1,8,0.45,0.55,0.05,0.8572164018391327
2,2,6,0.15,0.6,0.1,0.857215661417617
1,2,5,0.15,0.5,0.15,0.8572152744458652
